system:index,COAST,DIST_MAIN,DIST_SINK,Date,ENDO,HYBAS_ID,MAIN_BAS,NEXT_DOWN,NEXT_SINK,ORDER,PFAF_ID,SORT,SUB_AREA,UP_AREA,containedIn,max,mean,median,min,.geo
200001_00000000000000000080,0,110.2,110.2,2000-01-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,790,173.017708956622,137.12729498164015,0,
200001_00000000000000000081,0,285.3,285.3,2000-01-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,239,53.49770818769106,35.0,2,
200001_00000000000000000082,0,490.0,490.0,2000-01-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,250,90.50768689089819,84.00000000000001,1,
200001_00000000000000000083,0,793.5,793.5,2000-01-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,245,73.52579859327633,59.0,2,
200001_000000000000000000b1,0,110.3,110.3,2000-01-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,636,48.07623602239307,0.20315730847774452,0,
200001_000000000000000000b2,0,285.4,285.4,2000-01-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,648,118.45707551102387,65.17565713079277,3,
200001_000000000000000000b3,0,489.9,489.9,2000-01-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,749,177.1033656897772,133.50894370175106,4,
200001_000000000000000000b4,0,793.3,793.3,2000-01-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,227,103.33048662121874,104.99999999999999,2,
200001_0000000000000000007f,0,0.0,0.0,2000-01-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,988,135.72294587792808,17.836433836433837,0,
200002_00000000000000000080,0,110.2,110.2,2000-02-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,1148,159.3757441690388,27.20265193370166,0,
200002_00000000000000000081,0,285.3,285.3,2000-02-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,360,50.59832557042625,4.381541871141364,0,
200002_00000000000000000082,0,490.0,490.0,2000-02-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,387,112.68607112250791,102.32428995337008,0,
200002_00000000000000000083,0,793.5,793.5,2000-02-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,360,95.70923492700655,82.50497880311545,0,
200002_000000000000000000b1,0,110.3,110.3,2000-02-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,911,46.397570555927274,0.09067694321239002,0,
200002_000000000000000000b2,0,285.4,285.4,2000-02-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,1045,127.44796285208281,51.30110236220472,0,
200002_000000000000000000b3,0,489.9,489.9,2000-02-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,1001,234.28015877540201,189.5033010427593,0,
200002_000000000000000000b4,0,793.3,793.3,2000-02-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,319,155.38794923778164,158.56620357244114,0,
200002_0000000000000000007f,0,0.0,0.0,2000-02-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,1269,137.28910091540146,0.5701914394076214,0,
200003_00000000000000000080,0,110.2,110.2,2000-03-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,1349,120.48159900394664,0.8776352837002916,0,
200003_00000000000000000081,0,285.3,285.3,2000-03-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,451,46.32150563898691,0.04297693085627374,0,
200003_00000000000000000082,0,490.0,490.0,2000-03-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,428,79.76957131184024,12.492354740061161,0,
200003_00000000000000000083,0,793.5,793.5,2000-03-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,451,87.55111472012501,42.26190476190476,0,
200003_000000000000000000b1,0,110.3,110.3,2000-03-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,1067,44.85698194403661,0.2718579592548968,0,
200003_000000000000000000b2,0,285.4,285.4,2000-03-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,1222,108.7938144069446,19.231466849879773,0,
200003_000000000000000000b3,0,489.9,489.9,2000-03-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,1184,225.67264333930407,139.7069813996163,0,
200003_000000000000000000b4,0,793.3,793.3,2000-03-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,373,165.2716418081886,164.42857142857142,0,
200003_0000000000000000007f,0,0.0,0.0,2000-03-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,1515,130.0808484747919,0.4786980137176387,0,
200004_00000000000000000080,0,110.2,110.2,2000-04-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,1453,17.458559228300473,0.4644665859297588,0,
200004_00000000000000000081,0,285.3,285.3,2000-04-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,401,1.9775468090661763,0.05465868932490799,0,
200004_00000000000000000082,0,490.0,490.0,2000-04-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,441,10.249052342073627,0.11546256023515325,0,
200004_00000000000000000083,0,793.5,793.5,2000-04-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,412,19.39612312246334,0.047549614059402064,0,
200004_000000000000000000b1,0,110.3,110.3,2000-04-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,1084,4.783345287205825,0.3533325380147012,0,
200004_000000000000000000b2,0,285.4,285.4,2000-04-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,1144,11.487765996417586,0.654720450497041,0,
200004_000000000000000000b3,0,489.9,489.9,2000-04-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,1250,135.63856128714224,0.9597126261700443,0,
200004_000000000000000000b4,0,793.3,793.3,2000-04-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,366,73.5328041933007,36.46153846153846,0,
200004_0000000000000000007f,0,0.0,0.0,2000-04-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,1632,19.627345888990295,0.4484208965027705,0,
200005_00000000000000000080,0,110.2,110.2,2000-05-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,1513,3.0091989870235043,0.0,0,
200005_00000000000000000081,0,285.3,285.3,2000-05-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,115,0.05000547474458209,0.0,0,
200005_00000000000000000082,0,490.0,490.0,2000-05-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,262,0.8900384643490625,0.02249130455579777,0,
200005_00000000000000000083,0,793.5,793.5,2000-05-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,254,1.1601120509722065,0.0,0,
200005_000000000000000000b1,0,110.3,110.3,2000-05-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,1091,0.8784676258646499,0.06465008174776299,0,
200005_000000000000000000b2,0,285.4,285.4,2000-05-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,1091,2.1480838657682852,0.059041745341105005,0,
200005_000000000000000000b3,0,489.9,489.9,2000-05-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,1182,42.78377007267623,0.45663246479592545,0,
200005_000000000000000000b4,0,793.3,793.3,2000-05-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,230,5.666890651412731,0.0,0,
200005_0000000000000000007f,0,0.0,0.0,2000-05-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,1801,3.919632733206118,0.07818440798106797,0,
200006_00000000000000000080,0,110.2,110.2,2000-06-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,53,0.08016173777447368,0.0,0,
200006_00000000000000000081,0,285.3,285.3,2000-06-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,1,9.770313408070612E-5,0.0,0,
200006_00000000000000000082,0,490.0,490.0,2000-06-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,4,0.008234958047950897,0.0,0,
200006_00000000000000000083,0,793.5,793.5,2000-06-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,169,0.045952329347913205,0.0,0,
200006_000000000000000000b1,0,110.3,110.3,2000-06-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,474,0.13276500291225218,0.0,0,
200006_000000000000000000b2,0,285.4,285.4,2000-06-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,474,0.24394236817971673,0.0,0,
200006_000000000000000000b3,0,489.9,489.9,2000-06-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,648,1.0057519196618692,0.05494917564446989,0,
200006_000000000000000000b4,0,793.3,793.3,2000-06-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,4,0.007827979715022483,0.0,0,
200006_0000000000000000007f,0,0.0,0.0,2000-06-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,281,0.12663513924610748,0.0,0,
200007_00000000000000000080,0,110.2,110.2,2000-07-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,0,0.0,0.0,0,
200007_00000000000000000081,0,285.3,285.3,2000-07-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,0,0.0,0.0,0,
200007_00000000000000000082,0,490.0,490.0,2000-07-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,0,0.0,0.0,0,
200007_00000000000000000083,0,793.5,793.5,2000-07-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,0,0.0,0.0,0,
200007_000000000000000000b1,0,110.3,110.3,2000-07-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,8,0.0019062014123219556,0.0,0,
200007_000000000000000000b2,0,285.4,285.4,2000-07-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,8,0.003152924413184682,0.0,0,
200007_000000000000000000b3,0,489.9,489.9,2000-07-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,8,5.439580891190657E-4,0.0,0,
200007_000000000000000000b4,0,793.3,793.3,2000-07-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,0,0.0,0.0,0,
200007_0000000000000000007f,0,0.0,0.0,2000-07-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,4,0.0012389723167122986,0.0,0,
200008_00000000000000000080,0,110.2,110.2,2000-08-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,0,0.0,0.0,0,
200008_00000000000000000081,0,285.3,285.3,2000-08-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,0,0.0,0.0,0,
200008_00000000000000000082,0,490.0,490.0,2000-08-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,0,0.0,0.0,0,
200008_00000000000000000083,0,793.5,793.5,2000-08-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,0,0.0,0.0,0,
200008_000000000000000000b1,0,110.3,110.3,2000-08-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,0,0.0,0.0,0,
200008_000000000000000000b2,0,285.4,285.4,2000-08-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,0,0.0,0.0,0,
200008_000000000000000000b3,0,489.9,489.9,2000-08-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,0,0.0,0.0,0,
200008_000000000000000000b4,0,793.3,793.3,2000-08-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,0,0.0,0.0,0,
200008_0000000000000000007f,0,0.0,0.0,2000-08-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,0,0.0,0.0,0,
200009_00000000000000000080,0,110.2,110.2,2000-09-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,0,0.0,0.0,0,
200009_00000000000000000081,0,285.3,285.3,2000-09-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,0,0.0,0.0,0,
200009_00000000000000000082,0,490.0,490.0,2000-09-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,0,0.0,0.0,0,
200009_00000000000000000083,0,793.5,793.5,2000-09-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,0,0.0,0.0,0,
200009_000000000000000000b1,0,110.3,110.3,2000-09-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,0,0.0,0.0,0,
200009_000000000000000000b2,0,285.4,285.4,2000-09-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,0,0.0,0.0,0,
200009_000000000000000000b3,0,489.9,489.9,2000-09-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,5,6.440789527261857E-4,0.0,0,
200009_000000000000000000b4,0,793.3,793.3,2000-09-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,0,0.0,0.0,0,
200009_0000000000000000007f,0,0.0,0.0,2000-09-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,0,0.0,0.0,0,
200010_00000000000000000080,0,110.2,110.2,2000-10-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,27,0.03954597378107375,0.0,0,
200010_00000000000000000081,0,285.3,285.3,2000-10-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,1,9.770313408070612E-5,0.0,0,
200010_00000000000000000082,0,490.0,490.0,2000-10-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,6,0.04931275701027712,0.0,0,
200010_00000000000000000083,0,793.5,793.5,2000-10-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,23,0.12551252779748875,0.0,0,
200010_000000000000000000b1,0,110.3,110.3,2000-10-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,0,0.0,0.0,0,
200010_000000000000000000b2,0,285.4,285.4,2000-10-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,0,0.0,0.0,0,
200010_000000000000000000b3,0,489.9,489.9,2000-10-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,131,5.15254922569207,0.0,0,
200010_000000000000000000b4,0,793.3,793.3,2000-10-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,16,0.45215054072214955,0.0,0,
200010_0000000000000000007f,0,0.0,0.0,2000-10-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,70,0.04740175336707322,0.0,0,
200011_00000000000000000080,0,110.2,110.2,2000-11-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,186,35.81013943536833,16.0,0,
200011_00000000000000000081,0,285.3,285.3,2000-11-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,59,15.951483655781747,11.0,0,
200011_00000000000000000082,0,490.0,490.0,2000-11-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,70,32.866933281958985,33.00000000000001,0,
200011_00000000000000000083,0,793.5,793.5,2000-11-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,53,17.680967590132127,14.999999999999995,2,
200011_000000000000000000b1,0,110.3,110.3,2000-11-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,133,11.654816287432071,0.0,0,
200011_000000000000000000b2,0,285.4,285.4,2000-11-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,140,23.042172890408096,16.0,0,
200011_000000000000000000b3,0,489.9,489.9,2000-11-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,227,45.17107398069539,36.0147563654112,0,
200011_000000000000000000b4,0,793.3,793.3,2000-11-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,46,25.2082292378584,25.000000000000004,3,
200011_0000000000000000007f,0,0.0,0.0,2000-11-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,244,32.24604662739567,1.0,0,
200012_00000000000000000080,0,110.2,110.2,2000-12-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,359,92.93135210603612,68.34552845528457,0,
200012_00000000000000000081,0,285.3,285.3,2000-12-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,118,36.45559982143904,27.0,1,
200012_00000000000000000082,0,490.0,490.0,2000-12-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,153,72.24517401962417,70.0,5,
200012_00000000000000000083,0,793.5,793.5,2000-12-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,107,41.6794481920127,35.000000000000014,10,
200012_000000000000000000b1,0,110.3,110.3,2000-12-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,341,30.309726440842763,0.08360826731103124,0,
200012_000000000000000000b2,0,285.4,285.4,2000-12-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,341,64.01890996733384,40.49393441339908,1,
200012_000000000000000000b3,0,489.9,489.9,2000-12-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,367,96.0822931222715,82.5191873876859,5,
200012_000000000000000000b4,0,793.3,793.3,2000-12-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,89,52.493428823582335,54.0,17,
200012_0000000000000000007f,0,0.0,0.0,2000-12-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,412,71.48110290660696,4.381400437636761,0,
200101_00000000000000000080,0,110.2,110.2,2001-01-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,476,116.80557620593154,76.25,0,
200101_00000000000000000081,0,285.3,285.3,2001-01-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,193,55.25210946120087,41.0,1,
200101_00000000000000000082,0,490.0,490.0,2001-01-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,235,106.29781371031501,102.0,6,
200101_00000000000000000083,0,793.5,793.5,2001-01-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,166,67.89273954829261,61.00000000000001,19,
200101_000000000000000000b1,0,110.3,110.3,2001-01-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,442,32.56277227150854,0.04585133993798123,0,
200101_000000000000000000b2,0,285.4,285.4,2001-01-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,442,82.34270620959363,52.42994011976048,0,
200101_000000000000000000b3,0,489.9,489.9,2001-01-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,484,129.42903538577903,108.5250912237144,6,
200101_000000000000000000b4,0,793.3,793.3,2001-01-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,136,81.1632887086801,84.99999999999999,19,
200101_0000000000000000007f,0,0.0,0.0,2001-01-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,571,89.58680826350287,0.34171754850271935,0,
200102_00000000000000000080,0,110.2,110.2,2001-02-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,599,137.20652995110385,81.04351087771943,0,
200102_00000000000000000081,0,285.3,285.3,2001-02-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,228,58.43509227050289,34.0,0,
200102_00000000000000000082,0,490.0,490.0,2001-02-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,305,128.76380232380475,124.40268295604264,1,
200102_00000000000000000083,0,793.5,793.5,2001-02-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,199,83.94770620615121,74.0,12,
200102_000000000000000000b1,0,110.3,110.3,2001-02-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,575,42.79075347905826,0.18562348573046783,0,
200102_000000000000000000b2,0,285.4,285.4,2001-02-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,575,103.06156287027284,69.83702989392478,0,
200102_000000000000000000b3,0,489.9,489.9,2001-02-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,599,161.86851543753548,141.50383152767085,0,
200102_000000000000000000b4,0,793.3,793.3,2001-02-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,168,95.42513836322668,98.0,17,
200102_0000000000000000007f,0,0.0,0.0,2001-02-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,707,114.57004341934235,0.32912672540855736,0,
200103_00000000000000000080,0,110.2,110.2,2001-03-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,808,64.2766163200425,0.5616712613075336,0,
200103_00000000000000000081,0,285.3,285.3,2001-03-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,241,25.59868269222669,0.0,0,
200103_00000000000000000082,0,490.0,490.0,2001-03-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,298,60.691372426575654,16.502300934318782,0,
200103_00000000000000000083,0,793.5,793.5,2001-03-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,241,51.867119096466524,16.0,0,
200103_000000000000000000b1,0,110.3,110.3,2001-03-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,748,25.588823690810287,0.08320752425078522,0,
200103_000000000000000000b2,0,285.4,285.4,2001-03-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,748,56.2738395697067,5.3613670931376936,0,
200103_000000000000000000b3,0,489.9,489.9,2001-03-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,798,152.6567875957434,117.51195293637566,0,
200103_000000000000000000b4,0,793.3,793.3,2001-03-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,221,107.40269585743076,109.0,0,
200103_0000000000000000007f,0,0.0,0.0,2001-03-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,945,79.05451478193534,0.2268528358648202,0,
200104_00000000000000000080,0,110.2,110.2,2001-04-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,959,36.22251636416383,0.16410859213560536,0,
200104_00000000000000000081,0,285.3,285.3,2001-04-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,315,10.394607797720816,0.0248002620629802,0,
200104_00000000000000000082,0,490.0,490.0,2001-04-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,293,28.223944887696064,0.0922096213979014,0,
200104_00000000000000000083,0,793.5,793.5,2001-04-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,315,29.628915400625264,0.043316496270570576,0,
200104_000000000000000000b1,0,110.3,110.3,2001-04-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,905,16.096501446498802,0.09203121482704285,0,
200104_000000000000000000b2,0,285.4,285.4,2001-04-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,905,32.698352546466495,0.07492642629722057,0,
200104_000000000000000000b3,0,489.9,489.9,2001-04-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,868,123.15790569189502,17.438731201016736,0,
200104_000000000000000000b4,0,793.3,793.3,2001-04-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,284,109.50402311063121,120.45776892430278,0,
200104_0000000000000000007f,0,0.0,0.0,2001-04-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,1138,44.166995768688295,0.23976115017886532,0,
200105_00000000000000000080,0,110.2,110.2,2001-05-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,984,1.9904262842015545,0.06003027054297784,0,
200105_00000000000000000081,0,285.3,285.3,2001-05-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,30,0.04667683003866009,0.0,0,
200105_00000000000000000082,0,490.0,490.0,2001-05-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,61,0.25575669804489515,0.0,0,
200105_00000000000000000083,0,793.5,793.5,2001-05-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,109,0.38524127774924183,0.0,0,
200105_000000000000000000b1,0,110.3,110.3,2001-05-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,676,0.5506082034051688,0.025812640250704247,0,
200105_000000000000000000b2,0,285.4,285.4,2001-05-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,676,1.1879956445178779,0.03389888730053456,0,
200105_000000000000000000b3,0,489.9,489.9,2001-05-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,657,10.226032191013374,0.19419158811723702,0,
200105_000000000000000000b4,0,793.3,793.3,2001-05-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,73,1.6368230922529987,0.0,0,
200105_0000000000000000007f,0,0.0,0.0,2001-05-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,1229,2.504859094554606,0.23914469220679369,0,
200106_00000000000000000080,0,110.2,110.2,2001-06-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,350,0.4982925664690272,0.0,0,
200106_00000000000000000081,0,285.3,285.3,2001-06-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,0,0.0,0.0,0,
200106_00000000000000000082,0,490.0,490.0,2001-06-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,3,0.0013552205887237682,0.0,0,
200106_00000000000000000083,0,793.5,793.5,2001-06-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,47,0.008098755681970004,0.0,0,
